       57.00000    0.12044E+01    0.10054E-02    0.40302E-01
       58.00000    0.10446E+01    0.81363E-03    0.40349E-01
       59.00000    0.11887E+01    0.78761E-03    0.40365E-01
       60.00000    0.13966E+01    0.53600E-03    0.40372E-01
       61.00000    0.12983E+01    0.96381E-04    0.40382E-01
       62.00000    0.12568E+01    0.13299E-03    0.40393E-01
       63.00000    0.11755E+01   -0.91333E-03    0.40407E-01
       64.00000    0.10585E+01   -0.10280E-02    0.40416E-01
       65.00000    0.12187E+01   -0.10219E-02    0.40402E-01
       66.00000    0.14964E+01   -0.11889E-02    0.40369E-01
       67.00000    0.13779E+01   -0.39790E-03    0.40354E-01
       68.00000    0.11298E+01   -0.49753E-03    0.40350E-01
       69.00000    0.12822E+01   -0.54815E-03    0.40345E-01
       70.00000    0.13341E+01   -0.39390E-03    0.40333E-01
       71.00000    0.13959E+01   -0.21882E-03    0.40319E-01
       72.00000    0.15724E+01   -0.55668E-03    0.40308E-01
       73.00000    0.14594E+01   -0.10664E-03    0.40316E-01
       74.00000    0.11900E+01    0.85849E-04    0.40343E-01
       75.00000    0.13287E+01   -0.18314E-03    0.40358E-01
       76.00000    0.15532E+01   -0.75136E-03    0.40360E-01
       77.00000    0.14424E+01   -0.52042E-03    0.40366E-01
       78.00000    0.14258E+01   -0.30658E-03    0.40380E-01
       79.00000    0.13713E+01   -0.92973E-03    0.40394E-01
       80.00000    0.12422E+01   -0.95349E-03    0.40406E-01
       81.00000    0.13445E+01   -0.90240E-03    0.40403E-01
       82.00000    0.15647E+01   -0.64686E-04    0.40382E-01
       83.00000    0.15019E+01   -0.85836E-04    0.40366E-01
       84.00000    0.13459E+01   -0.21908E-04    0.40362E-01
       85.00000    0.14000E+01   -0.50712E-03    0.40358E-01
       86.00000    0.14543E+01   -0.73024E-03    0.40345E-01
       87.00000    0.15421E+01   -0.15234E-02    0.40332E-01
       88.00000    0.16233E+01   -0.20505E-02    0.40319E-01
       89.00000    0.15568E+01   -0.24769E-02    0.40319E-01
       90.00000    0.13642E+01   -0.77546E-03    0.40337E-01
       91.00000    0.13463E+01   -0.35523E-02    0.40352E-01
       92.00000    0.14375E+01   -0.40477E-02    0.40356E-01
       93.00000    0.13414E+01   -0.42948E-02    0.40360E-01
       94.00000    0.12106E+01   -0.38460E-02    0.40372E-01
       95.00000    0.11427E+01   -0.33163E-02    0.40385E-01
       96.00000    0.12334E+01   -0.37278E-02    0.40396E-01
       97.00000    0.14814E+01   -0.34052E-02    0.40397E-01
       98.00000    0.18642E+01   -0.23581E-02    0.40383E-01
       99.00000    0.21547E+01   -0.28788E-03    0.40368E-01
      100.00000    0.21639E+01    0.21566E-02    0.40362E-01
      101.00000    0.21302E+01    0.31025E-02    0.40358E-01
      102.00000    0.20982E+01    0.26029E-02    0.40348E-01
      103.00000    0.20035E+01    0.30337E-02    0.40334E-01
      104.00000    0.18708E+01    0.24923E-02    0.40323E-01
      105.00000    0.17503E+01    0.23302E-02    0.40320E-01
      106.00000    0.14975E+01    0.17162E-02    0.40332E-01
      107.00000    0.13516E+01    0.16760E-02    0.40347E-01
      108.00000    0.14465E+01    0.15698E-02    0.40353E-01
      109.00000    0.14715E+01    0.10413E-02    0.40355E-01
      110.00000    0.13960E+01    0.15652E-02    0.40365E-01
      111.00000    0.13475E+01    0.37743E-02    0.40378E-01
      112.00000    0.13195E+01    0.29815E-02    0.40388E-01
      113.00000    0.12943E+01    0.34051E-02    0.40392E-01
      114.00000    0.14136E+01    0.18150E-02    0.40384E-01
      115.00000    0.14789E+01    0.20788E-02    0.40372E-01
      116.00000    0.13773E+01    0.17961E-02    0.40365E-01
      117.00000    0.13218E+01    0.12756E-02    0.40362E-01
      118.00000    0.13706E+01   -0.11633E-03    0.40354E-01
      119.00000    0.14299E+01   -0.49120E-03    0.40342E-01
      120.00000    0.14589E+01   -0.54046E-03    0.40331E-01
      121.00000    0.14805E+01   -0.14927E-02    0.40327E-01
      122.00000    0.13949E+01   -0.13017E-02    0.40334E-01
      123.00000    0.13365E+01   -0.13435E-02    0.40346E-01
      124.00000    0.14083E+01   -0.12136E-02    0.40352E-01
      125.00000    0.14784E+01   -0.17726E-02    0.40353E-01
      126.00000    0.14438E+01   -0.10590E-02    0.40360E-01
      127.00000    0.13709E+01   -0.15051E-02    0.40371E-01
      128.00000    0.13491E+01   -0.33487E-03    0.40381E-01
      129.00000    0.13308E+01   -0.63429E-03    0.40386E-01
      130.00000    0.13851E+01   -0.89989E-04    0.40382E-01
      131.00000    0.14449E+01    0.14410E-04    0.40373E-01
      132.00000    0.13994E+01    0.16173E-02    0.40367E-01
      133.00000    0.13180E+01    0.22363E-02    0.40365E-01
      134.00000    0.13404E+01    0.23176E-02    0.40360E-01
      135.00000    0.14134E+01    0.26349E-02    0.40349E-01
      136.00000    0.14315E+01    0.30344E-02    0.40339E-01
      137.00000    0.14485E+01    0.33120E-02    0.40333E-01
      138.00000    0.14092E+01    0.34321E-02    0.40336E-01
      139.00000    0.13459E+01    0.37764E-02    0.40345E-01
      140.00000    0.13735E+01    0.36692E-02    0.40352E-01
      141.00000    0.14522E+01    0.32910E-02    0.40353E-01
      142.00000    0.14402E+01    0.22736E-02    0.40357E-01
      143.00000    0.13718E+01    0.23314E-02    0.40366E-01
      144.00000    0.13485E+01    0.20880E-02    0.40375E-01
      145.00000    0.13295E+01    0.14782E-02    0.40381E-01
      146.00000    0.13578E+01    0.44418E-03    0.40380E-01
      147.00000    0.14133E+01   -0.30103E-03    0.40373E-01
      148.00000    0.13964E+01   -0.93942E-03    0.40368E-01
      149.00000    0.13218E+01   -0.16192E-02    0.40365E-01
      150.00000    0.13154E+01   -0.24567E-02    0.40362E-01
      151.00000    0.13733E+01   -0.26868E-02    0.40355E-01
      152.00000    0.14022E+01   -0.32894E-02    0.40345E-01
      153.00000    0.14161E+01   -0.33019E-02    0.40339E-01
      154.00000    0.13914E+01   -0.37947E-02    0.40339E-01
      155.00000    0.13423E+01   -0.35221E-02    0.40345E-01
      156.00000    0.13437E+01   -0.34081E-02    0.40351E-01
      157.00000    0.14065E+01   -0.32346E-02    0.40353E-01
      158.00000    0.14254E+01   -0.29744E-02    0.40355E-01
      159.00000    0.13732E+01   -0.24107E-02    0.40362E-01
      160.00000    0.13355E+01   -0.15319E-02    0.40370E-01
      161.00000    0.13240E+01   -0.92519E-03    0.40376E-01
      162.00000    0.13418E+01   -0.14945E-03    0.40377E-01
      163.00000    0.13812E+01    0.42421E-03    0.40372E-01
      164.00000    0.13896E+01    0.17088E-02    0.40367E-01
      165.00000    0.13345E+01    0.25224E-02    0.40365E-01
      166.00000    0.13044E+01    0.40694E-02    0.40363E-01
      167.00000    0.13470E+01    0.41960E-02    0.40358E-01
      168.00000    0.13869E+01    0.53789E-02    0.40349E-01
      169.00000    0.13973E+01    0.51017E-02    0.40343E-01
      170.00000    0.13845E+01    0.56739E-02    0.40341E-01
      171.00000    0.13492E+01    0.51682E-02    0.40345E-01
      172.00000    0.13337E+01    0.49478E-02    0.40350E-01
      173.00000    0.13795E+01    0.44412E-02    0.40353E-01
      174.00000    0.14139E+01    0.31818E-02    0.40354E-01
      175.00000    0.13816E+01    0.23312E-02    0.40358E-01
      176.00000    0.13404E+01    0.56446E-03    0.40366E-01
      177.00000    0.13283E+01   -0.61445E-03    0.40371E-01
      178.00000    0.13376E+01   -0.27259E-02    0.40373E-01
      179.00000    0.13674E+01   -0.33238E-02    0.40371E-01
      180.00000    0.13854E+01   -0.49410E-02    0.40366E-01
      181.00000    0.13497E+01   -0.56575E-02    0.40364E-01
      182.00000    0.13123E+01   -0.66485E-02    0.40363E-01
      183.00000    0.13329E+01   -0.69410E-02    0.40360E-01
      184.00000    0.13740E+01   -0.73486E-02    0.40353E-01
      185.00000    0.13892E+01   -0.73988E-02    0.40347E-01
      186.00000    0.13821E+01   -0.68329E-02    0.40344E-01
      187.00000    0.13565E+01   -0.67656E-02    0.40346E-01
      188.00000    0.13367E+01   -0.54418E-02    0.40350E-01
      189.00000    0.13617E+01   -0.46791E-02    0.40353E-01
      190.00000    0.13992E+01   -0.28257E-02    0.40353E-01
      191.00000    0.13896E+01   -0.14629E-02    0.40356E-01
      192.00000    0.13503E+01    0.80417E-03    0.40362E-01
      193.00000    0.13325E+01    0.24956E-02    0.40367E-01
      194.00000    0.13380E+01    0.48408E-02    0.40370E-01
      195.00000    0.13594E+01    0.67926E-02    0.40368E-01
      196.00000    0.13787E+01    0.85181E-02    0.40365E-01
      197.00000    0.13622E+01    0.10046E-01    0.40363E-01
      198.00000    0.13257E+01    0.11654E-01    0.40363E-01
      199.00000    0.13268E+01    0.11905E-01    0.40361E-01
      200.00000    0.13625E+01    0.12220E-01    0.40356E-01
      201.00000    0.13831E+01    0.11557E-01    0.40350E-01
      202.00000    0.13806E+01    0.10464E-01    0.40347E-01
      203.00000    0.13627E+01    0.87976E-02    0.40348E-01
      204.00000    0.13426E+01    0.68531E-02    0.40351E-01
      205.00000    0.13519E+01    0.43939E-02    0.40354E-01
      206.00000    0.13855E+01    0.19645E-02    0.40354E-01
      207.00000    0.13921E+01   -0.90148E-03    0.40355E-01
      208.00000    0.13614E+01   -0.40522E-02    0.40360E-01
      209.00000    0.13393E+01   -0.72586E-02    0.40364E-01
      210.00000    0.13399E+01   -0.10092E-01    0.40367E-01
      211.00000    0.13550E+01   -0.12953E-01    0.40367E-01
      212.00000    0.13730E+01   -0.15074E-01    0.40365E-01
      213.00000    0.13696E+01   -0.16379E-01    0.40363E-01
      214.00000    0.13407E+01   -0.17412E-01    0.40363E-01
      215.00000    0.13282E+01   -0.17259E-01    0.40362E-01
      216.00000    0.13521E+01   -0.16357E-01    0.40359E-01
      217.00000    0.13766E+01   -0.14810E-01    0.40354E-01
      218.00000    0.13790E+01   -0.12905E-01    0.40350E-01
      219.00000    0.13658E+01   -0.99423E-02    0.40349E-01
      220.00000    0.13498E+01   -0.65022E-02    0.40351E-01
      221.00000    0.13484E+01   -0.20726E-02    0.40353E-01
      222.00000    0.13716E+01    0.25507E-02    0.40354E-01
      223.00000    0.13889E+01    0.68947E-02    0.40354E-01
      224.00000    0.13730E+01    0.10805E-01    0.40356E-01
      225.00000    0.13477E+01    0.15380E-01    0.40360E-01
      226.00000    0.13425E+01    0.18204E-01    0.40363E-01
      227.00000    0.13536E+01    0.21783E-01    0.40364E-01
      228.00000    0.13678E+01    0.23881E-01    0.40363E-01
      229.00000    0.13729E+01    0.25269E-01    0.40362E-01
      230.00000    0.13556E+01    0.25409E-01    0.40361E-01
      231.00000    0.13367E+01    0.24568E-01    0.40361E-01
      232.00000    0.13451E+01    0.22464E-01    0.40360E-01
      233.00000    0.13693E+01    0.19024E-01    0.40357E-01
      234.00000    0.13788E+01    0.14932E-01    0.40353E-01
      235.00000    0.13713E+01    0.90144E-02    0.40352E-01
      236.00000    0.13587E+01    0.30233E-02    0.40353E-01
      237.00000    0.13520E+01   -0.43508E-02    0.40355E-01
      238.00000    0.13619E+01   -0.10272E-01    0.40357E-01
      239.00000    0.13816E+01   -0.17133E-01    0.40357E-01
      240.00000    0.13831E+01   -0.22437E-01    0.40357E-01
      241.00000    0.13623E+01   -0.27655E-01    0.40360E-01
      242.00000    0.13486E+01   -0.32110E-01    0.40363E-01
      243.00000    0.13537E+01   -0.34948E-01    0.40364E-01
      244.00000    0.13654E+01   -0.36994E-01    0.40364E-01
      245.00000    0.13725E+01   -0.36768E-01    0.40363E-01
      246.00000    0.13690E+01   -0.35329E-01    0.40362E-01
      247.00000    0.13528E+01   -0.30918E-01    0.40362E-01
      248.00000    0.13443E+01   -0.25582E-01    0.40362E-01
      249.00000    0.13581E+01   -0.18522E-01    0.40360E-01
      250.00000    0.13767E+01   -0.10183E-01    0.40357E-01
      251.00000    0.13782E+01   -0.16724E-02    0.40354E-01
      252.00000    0.13670E+01    0.87424E-02    0.40353E-01
      253.00000    0.13593E+01    0.18013E-01    0.40353E-01
      254.00000    0.13597E+01    0.28135E-01    0.40354E-01
      255.00000    0.13718E+01    0.35581E-01    0.40354E-01
      256.00000    0.13834E+01    0.43760E-01    0.40354E-01
      257.00000    0.13801E+01    0.47870E-01    0.40355E-01
      258.00000    0.13615E+01    0.49761E-01    0.40358E-01
      259.00000    0.13536E+01    0.50645E-01    0.40360E-01
      260.00000    0.13619E+01    0.48526E-01    0.40361E-01
      261.00000    0.13721E+01    0.45200E-01    0.40361E-01
      262.00000    0.13740E+01    0.38737E-01    0.40361E-01
      263.00000    0.13681E+01    0.29536E-01    0.40361E-01
      264.00000    0.13562E+01    0.18670E-01    0.40362E-01
      265.00000    0.13535E+01    0.59039E-02    0.40362E-01
      266.00000    0.13671E+01   -0.65060E-02    0.40361E-01
      267.00000    0.13808E+01   -0.19730E-01    0.40360E-01
      268.00000    0.13794E+01   -0.33776E-01    0.40358E-01
      269.00000    0.13684E+01   -0.46294E-01    0.40358E-01
      270.00000    0.13616E+01   -0.54754E-01    0.40358E-01
      271.00000    0.13647E+01   -0.64763E-01    0.40358E-01
      272.00000    0.13742E+01   -0.68706E-01    0.40357E-01
      273.00000    0.13823E+01   -0.72055E-01    0.40357E-01
      274.00000    0.13809E+01   -0.71616E-01    0.40358E-01
      275.00000    0.13692E+01   -0.66305E-01    0.40360E-01
      276.00000    0.13639E+01   -0.57979E-01    0.40361E-01
      277.00000    0.13711E+01   -0.45086E-01    0.40362E-01
      278.00000    0.13801E+01   -0.29696E-01    0.40362E-01
      279.00000    0.13795E+01   -0.13301E-01    0.40361E-01
      280.00000    0.13739E+01    0.49867E-02    0.40361E-01
      281.00000    0.13679E+01    0.23239E-01    0.40361E-01
      282.00000    0.13662E+01    0.40979E-01    0.40360E-01
      283.00000    0.13723E+01    0.56097E-01    0.40358E-01
      284.00000    0.13807E+01    0.70000E-01    0.40357E-01
      285.00000    0.13807E+01    0.81210E-01    0.40356E-01
      286.00000    0.13737E+01    0.88401E-01    0.40355E-01
      287.00000    0.13728E+01    0.91725E-01    0.40355E-01
      288.00000    0.13785E+01    0.91389E-01    0.40355E-01
      289.00000    0.13867E+01    0.85385E-01    0.40355E-01
      290.00000    0.13947E+01    0.74921E-01    0.40355E-01
      291.00000    0.13962E+01    0.59849E-01    0.40356E-01
      292.00000    0.13872E+01    0.40362E-01    0.40358E-01
      293.00000    0.13811E+01    0.17977E-01    0.40360E-01
      294.00000    0.13850E+01   -0.51413E-02    0.40362E-01
      295.00000    0.13901E+01   -0.27132E-01    0.40363E-01
      296.00000    0.13872E+01   -0.47473E-01    0.40364E-01
      297.00000    0.13818E+01   -0.67412E-01    0.40364E-01
      298.00000    0.13776E+01   -0.86532E-01    0.40364E-01
      299.00000    0.13785E+01   -0.10039E+00    0.40363E-01
      300.00000    0.13862E+01   -0.10980E+00    0.40361E-01
      301.00000    0.13939E+01   -0.11256E+00    0.40360E-01
      302.00000    0.13975E+01   -0.11172E+00    0.40358E-01
      303.00000    0.13953E+01   -0.10449E+00    0.40357E-01
      304.00000    0.13953E+01   -0.91995E-01    0.40357E-01
      305.00000    0.14009E+01   -0.71667E-01    0.40356E-01
      306.00000    0.14049E+01   -0.48398E-01    0.40356E-01
      307.00000    0.14070E+01   -0.20710E-01    0.40356E-01
      308.00000    0.14037E+01    0.79131E-02    0.40356E-01
      309.00000    0.13915E+01    0.33187E-01    0.40357E-01
      310.00000    0.13853E+01    0.58707E-01    0.40359E-01
      311.00000    0.13906E+01    0.82706E-01    0.40359E-01
      312.00000    0.13945E+01    0.10498E+00    0.40359E-01
      313.00000    0.13967E+01    0.12244E+00    0.40360E-01
      314.00000    0.13938E+01    0.13422E+00    0.40360E-01
      315.00000    0.13907E+01    0.13649E+00    0.40359E-01
      316.00000    0.13920E+01    0.13464E+00    0.40358E-01
      317.00000    0.13993E+01    0.12132E+00    0.40356E-01
      318.00000    0.14074E+01    0.10423E+00    0.40355E-01
      319.00000    0.14079E+01    0.80284E-01    0.40354E-01
      320.00000    0.14022E+01    0.52836E-01    0.40355E-01
      321.00000    0.13996E+01    0.21509E-01    0.40356E-01
      322.00000    0.14004E+01   -0.10758E-01    0.40358E-01
      323.00000    0.13974E+01   -0.40483E-01    0.40359E-01
      324.00000    0.13986E+01   -0.69358E-01    0.40360E-01
      325.00000    0.13976E+01   -0.95124E-01    0.40361E-01
      326.00000    0.13938E+01   -0.11722E+00    0.40362E-01
      327.00000    0.13944E+01   -0.13496E+00    0.40362E-01
      328.00000    0.13986E+01   -0.14502E+00    0.40361E-01
      329.00000    0.14018E+01   -0.14831E+00    0.40361E-01
      330.00000    0.14037E+01   -0.14480E+00    0.40361E-01
      331.00000    0.14019E+01   -0.13137E+00    0.40361E-01
      332.00000    0.14036E+01   -0.10981E+00    0.40360E-01
      333.00000    0.14016E+01   -0.83293E-01    0.40360E-01
      334.00000    0.14032E+01   -0.52283E-01    0.40359E-01
      335.00000    0.14072E+01   -0.18680E-01    0.40358E-01
      336.00000    0.14045E+01    0.13757E-01    0.40357E-01
      337.00000    0.13958E+01    0.46249E-01    0.40356E-01
      338.00000    0.13929E+01    0.76266E-01    0.40356E-01
      339.00000    0.13957E+01    0.10545E+00    0.40355E-01
      340.00000    0.13992E+01    0.12860E+00    0.40356E-01
      341.00000    0.14043E+01    0.14818E+00    0.40356E-01
      342.00000    0.14050E+01    0.15787E+00    0.40356E-01
      343.00000    0.14026E+01    0.16217E+00    0.40356E-01
      344.00000    0.14008E+01    0.15490E+00    0.40356E-01
      345.00000    0.14049E+01    0.14040E+00    0.40356E-01
      346.00000    0.14099E+01    0.11504E+00    0.40356E-01
      347.00000    0.14078E+01    0.87253E-01    0.40356E-01
      348.00000    0.14059E+01    0.55085E-01    0.40358E-01
      349.00000    0.14023E+01    0.18037E-01    0.40359E-01
      350.00000    0.13962E+01   -0.13733E-01    0.40360E-01
      351.00000    0.13931E+01   -0.50027E-01    0.40361E-01
      352.00000    0.13956E+01   -0.79561E-01    0.40361E-01
      353.00000    0.13988E+01   -0.11110E+00    0.40361E-01
      354.00000    0.13981E+01   -0.13313E+00    0.40361E-01
      355.00000    0.13981E+01   -0.15163E+00    0.40360E-01
      356.00000    0.14008E+01   -0.16162E+00    0.40359E-01
      357.00000    0.14036E+01   -0.16653E+00    0.40359E-01
      358.00000    0.14069E+01   -0.15888E+00    0.40359E-01
      359.00000    0.14122E+01   -0.14272E+00    0.40359E-01
      360.00000    0.14122E+01   -0.11715E+00    0.40359E-01
      361.00000    0.14068E+01   -0.86436E-01    0.40359E-01
      362.00000    0.14058E+01   -0.54563E-01    0.40358E-01
      363.00000    0.14068E+01   -0.16030E-01    0.40358E-01
      364.00000    0.14027E+01    0.16365E-01    0.40358E-01
      365.00000    0.13972E+01    0.53211E-01    0.40357E-01
      366.00000    0.13961E+01    0.85029E-01    0.40357E-01
      367.00000    0.13952E+01    0.11474E+00    0.40357E-01
      368.00000    0.13953E+01    0.14130E+00    0.40358E-01
      369.00000    0.14010E+01    0.15760E+00    0.40357E-01
      370.00000    0.14043E+01    0.16869E+00    0.40357E-01
      371.00000    0.14028E+01    0.17268E+00    0.40356E-01
      372.00000    0.14040E+01    0.16465E+00    0.40355E-01
      373.00000    0.14078E+01    0.14606E+00    0.40355E-01
      374.00000    0.14102E+01    0.11946E+00    0.40355E-01
      375.00000    0.14087E+01    0.87354E-01    0.40356E-01
      376.00000    0.14086E+01    0.54700E-01    0.40356E-01
      377.00000    0.14072E+01    0.14905E-01    0.40357E-01
      378.00000    0.13994E+01   -0.17411E-01    0.40358E-01
      379.00000    0.13942E+01   -0.52896E-01    0.40360E-01
      380.00000    0.13975E+01   -0.87154E-01    0.40361E-01
      381.00000    0.13986E+01   -0.11745E+00    0.40361E-01
      382.00000    0.13994E+01   -0.14124E+00    0.40361E-01
      383.00000    0.14013E+01   -0.16002E+00    0.40360E-01
      384.00000    0.14018E+01   -0.16941E+00    0.40360E-01
      385.00000    0.14015E+01   -0.17523E+00    0.40360E-01
      386.00000    0.14053E+01   -0.16505E+00    0.40360E-01
      387.00000    0.14115E+01   -0.14694E+00    0.40359E-01
      388.00000    0.14123E+01   -0.11893E+00    0.40359E-01
      389.00000    0.14083E+01   -0.86898E-01    0.40358E-01
      390.00000    0.14071E+01   -0.52912E-01    0.40358E-01
      391.00000    0.14069E+01   -0.13605E-01    0.40357E-01
      392.00000    0.14013E+01    0.20529E-01    0.40357E-01
      393.00000    0.13992E+01    0.56761E-01    0.40356E-01
      394.00000    0.14006E+01    0.90017E-01    0.40355E-01
      395.00000    0.13988E+01    0.12045E+00    0.40356E-01
      396.00000    0.13971E+01    0.14647E+00    0.40357E-01
      397.00000    0.14028E+01    0.16387E+00    0.40357E-01
      398.00000    0.14058E+01    0.17390E+00    0.40356E-01
      399.00000    0.14047E+01    0.17848E+00    0.40356E-01
      400.00000    0.14069E+01    0.16839E+00    0.40356E-01
      401.00000    0.14101E+01    0.14943E+00    0.40356E-01
      402.00000    0.14091E+01    0.12136E+00    0.40357E-01
      403.00000    0.14068E+01    0.88169E-01    0.40357E-01
      404.00000    0.14081E+01    0.54019E-01    0.40357E-01
      405.00000    0.14075E+01    0.14555E-01    0.40358E-01
      406.00000    0.13996E+01   -0.19724E-01    0.40359E-01
      407.00000    0.13951E+01   -0.56147E-01    0.40360E-01
      408.00000    0.13977E+01   -0.89962E-01    0.40360E-01
      409.00000    0.13981E+01   -0.12056E+00    0.40360E-01
      410.00000    0.13997E+01   -0.14447E+00    0.40360E-01
      411.00000    0.14044E+01   -0.16357E+00    0.40359E-01
      412.00000    0.14049E+01   -0.17344E+00    0.40359E-01
      413.00000    0.14033E+01   -0.17785E+00    0.40359E-01
      414.00000    0.14071E+01   -0.16729E+00    0.40360E-01
      415.00000    0.14130E+01   -0.14855E+00    0.40359E-01
      416.00000    0.14136E+01   -0.12047E+00    0.40359E-01
      417.00000    0.14096E+01   -0.86758E-01    0.40359E-01
      418.00000    0.14091E+01   -0.52498E-01    0.40358E-01
      419.00000    0.14055E+01   -0.12134E-01    0.40358E-01
      420.00000    0.13991E+01    0.21763E-01    0.40357E-01
      421.00000    0.13979E+01    0.59042E-01    0.40357E-01
      422.00000    0.14011E+01    0.92585E-01    0.40356E-01
      423.00000    0.13986E+01    0.12316E+00    0.40356E-01
      424.00000    0.13971E+01    0.14876E+00    0.40357E-01
      425.00000    0.14024E+01    0.16634E+00    0.40357E-01
      426.00000    0.14049E+01    0.17695E+00    0.40356E-01
      427.00000    0.14051E+01    0.18044E+00    0.40356E-01
      428.00000    0.14097E+01    0.17036E+00    0.40356E-01
      429.00000    0.14135E+01    0.15003E+00    0.40356E-01
      430.00000    0.14110E+01    0.12164E+00    0.40356E-01
      431.00000    0.14075E+01    0.88471E-01    0.40357E-01
      432.00000    0.14089E+01    0.53315E-01    0.40357E-01
      433.00000    0.14075E+01    0.13840E-01    0.40358E-01
      434.00000    0.13998E+01   -0.20853E-01    0.40359E-01
      435.00000    0.13967E+01   -0.57672E-01    0.40360E-01
      436.00000    0.13983E+01   -0.92024E-01    0.40361E-01
      437.00000    0.13964E+01   -0.12236E+00    0.40361E-01
      438.00000    0.13983E+01   -0.14626E+00    0.40361E-01
      439.00000    0.14038E+01   -0.16495E+00    0.40360E-01
      440.00000    0.14043E+01   -0.17454E+00    0.40360E-01
      441.00000    0.14026E+01   -0.17959E+00    0.40360E-01
      442.00000    0.14072E+01   -0.16757E+00    0.40360E-01
      443.00000    0.14121E+01   -0.14896E+00    0.40359E-01
      444.00000    0.14124E+01   -0.11996E+00    0.40359E-01
      445.00000    0.14104E+01   -0.86569E-01    0.40358E-01
      446.00000    0.14110E+01   -0.51483E-01    0.40358E-01
      447.00000    0.14062E+01   -0.10784E-01    0.40357E-01
      448.00000    0.13992E+01    0.23276E-01    0.40357E-01
      449.00000    0.13984E+01    0.60788E-01    0.40356E-01
      450.00000    0.14018E+01    0.94555E-01    0.40356E-01
      451.00000    0.13990E+01    0.12510E+00    0.40356E-01
      452.00000    0.13981E+01    0.15021E+00    0.40357E-01
      453.00000    0.14027E+01    0.16779E+00    0.40357E-01
      454.00000    0.14042E+01    0.17793E+00    0.40356E-01
      455.00000    0.14043E+01    0.18143E+00    0.40356E-01
      456.00000    0.14100E+01    0.17079E+00    0.40356E-01
      457.00000    0.14136E+01    0.15007E+00    0.40356E-01
      458.00000    0.14104E+01    0.12151E+00    0.40356E-01
