        5.00000    0.97425E-05    0.12713E-04    0.11472E-04    0.22295E-06   -0.13538E-05   -0.67648E-06   -0.11002E-05   -0.12417E-04
       15.00000   -0.26521E-04   -0.18191E-04   -0.13487E-04   -0.13222E-04   -0.10387E-04   -0.15160E-04   -0.14603E-04   -0.10109E-04
       25.00000    0.61052E-05    0.14974E-04    0.14896E-04    0.16766E-04    0.13640E-04    0.88831E-05   -0.44824E-06   -0.58314E-05
       35.00000   -0.39359E-04   -0.28081E-04   -0.21134E-04   -0.10318E-04   -0.84910E-05   -0.57711E-05   -0.83359E-05   -0.13275E-04
       45.00000    0.14758E-04    0.12643E-04    0.14842E-04    0.12470E-04    0.12827E-04    0.10438E-04    0.36164E-05    0.15153E-05
       55.00000   -0.18589E-04   -0.13049E-04   -0.15159E-04   -0.13919E-04   -0.12993E-04   -0.79770E-05   -0.92145E-05   -0.99798E-05
       65.00000   -0.30794E-05    0.70114E-06    0.85207E-06    0.13062E-04    0.10700E-04    0.32198E-05   -0.11577E-05    0.11857E-05
       75.00000   -0.55281E-05   -0.45181E-05   -0.43220E-05    0.72239E-05    0.78157E-05    0.50732E-05    0.19326E-05   -0.33275E-05
       85.00000    0.10303E-04   -0.59303E-05   -0.59116E-05   -0.41756E-05   -0.44270E-05   -0.26036E-05   -0.61622E-06   -0.16779E-05
       95.00000    0.53900E-04    0.87664E-05    0.13806E-04    0.30875E-05    0.54486E-06   -0.19562E-05   -0.20591E-05   -0.43287E-05
      105.00000    0.28321E-04   -0.26895E-04   -0.20338E-04   -0.12478E-04   -0.12240E-04   -0.11807E-04   -0.12424E-04   -0.66358E-05
      115.00000    0.76883E-04    0.19927E-04    0.14524E-04    0.20200E-04    0.15786E-04    0.13246E-04    0.71690E-05    0.15945E-05
      125.00000    0.37947E-04   -0.97925E-05   -0.27446E-04   -0.18367E-04   -0.14276E-04   -0.10121E-04   -0.38340E-05   -0.25005E-05
      135.00000    0.91990E-04    0.44073E-04    0.22676E-04    0.94302E-05    0.71691E-05    0.49554E-05    0.41458E-05    0.42466E-05
      145.00000    0.45140E-04    0.13040E-04   -0.17060E-05   -0.11984E-04   -0.14392E-04   -0.13810E-04   -0.82908E-05   -0.73899E-05
      155.00000    0.69333E-04    0.40001E-04    0.22239E-04    0.36749E-05    0.38477E-05    0.14162E-05    0.15431E-05    0.31896E-05
      165.00000    0.58626E-04    0.48507E-04    0.26445E-04   -0.31480E-05   -0.25078E-05    0.83866E-06    0.46151E-05    0.61963E-06
      175.00000    0.47844E-04    0.40854E-04    0.22484E-04   -0.14255E-04   -0.11770E-04   -0.87692E-05   -0.32589E-05    0.24069E-06
      185.00000    0.67664E-04    0.66125E-04    0.51962E-04    0.55171E-05    0.31551E-05   -0.54132E-06   -0.27351E-05   -0.13895E-05
      195.00000    0.29041E-04    0.27629E-04    0.22136E-04   -0.12815E-04   -0.13289E-04   -0.12368E-04   -0.86303E-05   -0.27045E-05
      205.00000    0.72933E-04    0.59090E-04    0.58245E-04    0.99778E-05    0.14218E-04    0.11531E-04    0.69988E-05    0.43486E-05
      215.00000    0.45882E-04    0.25212E-04    0.26520E-04   -0.19227E-04   -0.87746E-05   -0.44348E-05   -0.34927E-05   -0.24977E-05
      225.00000    0.81727E-04    0.48219E-04    0.45602E-04   -0.42433E-06    0.90685E-06    0.20100E-05   -0.30480E-05   -0.34890E-05
      235.00000    0.59277E-04    0.36669E-04    0.30658E-04   -0.89623E-05   -0.96113E-05   -0.44983E-05   -0.95248E-05   -0.94548E-05
      245.00000    0.51885E-04    0.39682E-04    0.28893E-04   -0.20875E-05   -0.56034E-05    0.36796E-05   -0.13326E-05   -0.18109E-05
