        0.39500    0.60159E-10    0.60145E-10    0.42225E-13   -0.36044E-14   -0.33105E-14   -0.49670E-15    0.64234E-16   -0.56917E-17
        0.40500    0.67515E-10    0.67503E-10    0.47411E-13   -0.30578E-14   -0.34077E-14   -0.52292E-15    0.51774E-16   -0.99354E-17
        0.41500    0.75684E-10    0.75673E-10    0.53209E-13   -0.24120E-14   -0.34957E-14   -0.54937E-15    0.38102E-16   -0.13680E-16
        0.42500    0.84748E-10    0.84739E-10    0.59702E-13   -0.16648E-14   -0.35732E-14   -0.57613E-15    0.23639E-16   -0.16952E-16
        0.43500    0.94796E-10    0.94789E-10    0.66981E-13   -0.81385E-15   -0.36389E-14   -0.60321E-15    0.87793E-17   -0.19788E-16
        0.44500    0.10593E-09    0.10592E-09    0.75147E-13    0.14436E-15   -0.36917E-14   -0.63066E-15   -0.61111E-17   -0.22229E-16
        0.45500    0.11824E-09    0.11824E-09    0.84307E-13    0.12144E-14   -0.37305E-14   -0.65847E-15   -0.20704E-16   -0.24315E-16
        0.46500    0.13186E-09    0.13186E-09    0.94582E-13    0.24022E-14   -0.37543E-14   -0.68663E-15   -0.34701E-16   -0.26096E-16
        0.47500    0.14691E-09    0.14691E-09    0.10610E-12    0.37156E-14   -0.37621E-14   -0.71504E-15   -0.47842E-16   -0.27617E-16
        0.48500    0.16352E-09    0.16353E-09    0.11901E-12    0.51643E-14   -0.37532E-14   -0.74357E-15   -0.59894E-16   -0.28931E-16
        0.49500    0.18185E-09    0.18186E-09    0.13346E-12    0.67600E-14   -0.37266E-14   -0.77200E-15   -0.70668E-16   -0.30087E-16
        0.50500    0.20206E-09    0.20207E-09    0.14963E-12    0.85168E-14   -0.36814E-14   -0.80005E-15   -0.80006E-16   -0.31134E-16
        0.51500    0.22432E-09    0.22433E-09    0.16770E-12    0.10451E-13   -0.36165E-14   -0.82742E-15   -0.87796E-16   -0.32116E-16
        0.52500    0.24882E-09    0.24883E-09    0.18788E-12    0.12581E-13   -0.35306E-14   -0.85371E-15   -0.93946E-16   -0.33070E-16
        0.53500    0.27577E-09    0.27579E-09    0.21038E-12    0.14928E-13   -0.34221E-14   -0.87849E-15   -0.98403E-16   -0.34032E-16
        0.54500    0.30540E-09    0.30542E-09    0.23545E-12    0.17517E-13   -0.32891E-14   -0.90120E-15   -0.10113E-15   -0.35028E-16
        0.55500    0.33795E-09    0.33797E-09    0.26336E-12    0.20372E-13   -0.31293E-14   -0.92124E-15   -0.10211E-15   -0.36084E-16
        0.56500    0.37369E-09    0.37371E-09    0.29439E-12    0.23523E-13   -0.29399E-14   -0.93793E-15   -0.10137E-15   -0.37217E-16
        0.57500    0.41290E-09    0.41292E-09    0.32887E-12    0.27001E-13   -0.27175E-14   -0.95055E-15   -0.98943E-16   -0.38435E-16
        0.58500    0.45589E-09    0.45591E-09    0.36715E-12    0.30841E-13   -0.24579E-14   -0.95833E-15   -0.94889E-16   -0.39742E-16
        0.59500    0.50300E-09    0.50302E-09    0.40959E-12    0.35078E-13   -0.21565E-14   -0.96042E-15   -0.89283E-16   -0.41137E-16
        0.60500    0.55459E-09    0.55461E-09    0.45663E-12    0.39752E-13   -0.18078E-14   -0.95593E-15   -0.82207E-16   -0.42612E-16
        0.61500    0.61106E-09    0.61108E-09    0.50871E-12    0.44905E-13   -0.14057E-14   -0.94387E-15   -0.73759E-16   -0.44156E-16
        0.62500    0.67282E-09    0.67285E-09    0.56633E-12    0.50581E-13   -0.94316E-15   -0.92321E-15   -0.64040E-16   -0.45747E-16
        0.63500    0.74035E-09    0.74037E-09    0.63003E-12    0.56829E-13   -0.41244E-15   -0.89287E-15   -0.53167E-16   -0.47363E-16
        0.64500    0.81413E-09    0.81415E-09    0.70041E-12    0.63700E-13    0.19507E-15   -0.85170E-15   -0.41254E-16   -0.48977E-16
        0.65500    0.89470E-09    0.89473E-09    0.77812E-12    0.71248E-13    0.88879E-15   -0.79845E-15   -0.28412E-16   -0.50563E-16
        0.66500    0.98265E-09    0.98267E-09    0.86386E-12    0.79532E-13    0.16789E-14   -0.73180E-15   -0.14735E-16   -0.52089E-16
        0.67500    0.10786E-08    0.10786E-08    0.95840E-12    0.88614E-13    0.25766E-14   -0.65035E-15   -0.33098E-18   -0.53520E-16
        0.68500    0.11832E-08    0.11832E-08    0.10626E-11    0.98561E-13    0.35938E-14   -0.55258E-15    0.14720E-16   -0.54818E-16
        0.69500    0.12972E-08    0.12972E-08    0.11773E-11    0.10945E-12    0.47432E-14   -0.43683E-15    0.30333E-16   -0.55946E-16
        0.70500    0.14213E-08    0.14213E-08    0.13037E-11    0.12134E-12    0.60388E-14   -0.30132E-15    0.46452E-16   -0.56862E-16
        0.71500    0.15565E-08    0.15565E-08    0.14427E-11    0.13434E-12    0.74950E-14   -0.14407E-15    0.63031E-16   -0.57524E-16
        0.72500    0.17036E-08    0.17036E-08    0.15955E-11    0.14853E-12    0.91275E-14    0.37025E-16    0.80067E-16   -0.57889E-16
        0.73500    0.18636E-08    0.18636E-08    0.17635E-11    0.16400E-12    0.10953E-13    0.24430E-15    0.97553E-16   -0.57914E-16
        0.74500    0.20375E-08    0.20375E-08    0.19481E-11    0.18087E-12    0.12989E-13    0.48032E-15    0.11553E-15   -0.57550E-16
        0.75500    0.22264E-08    0.22265E-08    0.21508E-11    0.19926E-12    0.15255E-13    0.74792E-15    0.13404E-15   -0.56754E-16
        0.76500    0.24317E-08    0.24317E-08    0.23732E-11    0.21928E-12    0.17772E-13    0.10503E-14    0.15319E-15   -0.55469E-16
        0.77500    0.26545E-08    0.26546E-08    0.26173E-11    0.24109E-12    0.20560E-13    0.13909E-14    0.17310E-15   -0.53647E-16
        0.78500    0.28964E-08    0.28964E-08    0.28849E-11    0.26482E-12    0.23643E-13    0.17735E-14    0.19392E-15   -0.51222E-16
        0.79500    0.31587E-08    0.31587E-08    0.31783E-11    0.29067E-12    0.27047E-13    0.22024E-14    0.21585E-15   -0.48137E-16
        0.80500    0.34430E-08    0.34431E-08    0.34997E-11    0.31880E-12    0.30798E-13    0.26822E-14    0.23911E-15   -0.44321E-16
        0.81500    0.37513E-08    0.37513E-08    0.38518E-11    0.34942E-12    0.34925E-13    0.32181E-14    0.26400E-15   -0.39715E-16
        0.82500    0.40852E-08    0.40852E-08    0.42372E-11    0.38276E-12    0.39460E-13    0.38157E-14    0.29084E-15   -0.34236E-16
        0.83500    0.44467E-08    0.44467E-08    0.46589E-11    0.41905E-12    0.44438E-13    0.44813E-14    0.31999E-15   -0.27797E-16
        0.84500    0.48381E-08    0.48381E-08    0.51202E-11    0.45858E-12    0.49894E-13    0.52217E-14    0.35186E-15   -0.20298E-16
        0.85500    0.52616E-08    0.52616E-08    0.56246E-11    0.50163E-12    0.55870E-13    0.60444E-14    0.38692E-15   -0.11637E-16
        0.86500    0.57196E-08    0.57196E-08    0.61759E-11    0.54853E-12    0.62409E-13    0.69578E-14    0.42566E-15   -0.16950E-17
        0.87500    0.62148E-08    0.62148E-08    0.67783E-11    0.59963E-12    0.69559E-13    0.79708E-14    0.46868E-15    0.96485E-17
        0.88500    0.67500E-08    0.67500E-08    0.74361E-11    0.65532E-12    0.77372E-13    0.90933E-14    0.51662E-15    0.22542E-16
        0.89500    0.73282E-08    0.73282E-08    0.81541E-11    0.71602E-12    0.85904E-13    0.10336E-13    0.57017E-15    0.37147E-16
        0.90500    0.79526E-08    0.79526E-08    0.89378E-11    0.78221E-12    0.95217E-13    0.11711E-13    0.63009E-15    0.53639E-16
        0.91500    0.86267E-08    0.86267E-08    0.97926E-11    0.85437E-12    0.10538E-12    0.13231E-13    0.69722E-15    0.72202E-16
        0.92500    0.93541E-08    0.93541E-08    0.10725E-10    0.93308E-12    0.11646E-12    0.14909E-13    0.77246E-15    0.93068E-16
        0.93500    0.10139E-07    0.10139E-07    0.11741E-10    0.10189E-11    0.12854E-12    0.16761E-13    0.85681E-15    0.11647E-15
        0.94500    0.10985E-07    0.10985E-07    0.12848E-10    0.11126E-11    0.14172E-12    0.18804E-13    0.95142E-15    0.14266E-15
        0.95500    0.11897E-07    0.11897E-07    0.14054E-10    0.12147E-11    0.15607E-12    0.21055E-13    0.10574E-14    0.17196E-15
        0.96500    0.12880E-07    0.12880E-07    0.15366E-10    0.13261E-11    0.17171E-12    0.23534E-13    0.11761E-14    0.20469E-15
        0.97500    0.13939E-07    0.13939E-07    0.16795E-10    0.14477E-11    0.18876E-12    0.26261E-13    0.13090E-14    0.24117E-15
        0.98500    0.15080E-07    0.15080E-07    0.18349E-10    0.15802E-11    0.20732E-12    0.29260E-13    0.14574E-14    0.28181E-15
        0.99500    0.16307E-07    0.16307E-07    0.20040E-10    0.17248E-11    0.22754E-12    0.32556E-13    0.16232E-14    0.32705E-15
        1.00500    0.17628E-07    0.17628E-07    0.21877E-10    0.18825E-11    0.24955E-12    0.36174E-13    0.18082E-14    0.37736E-15
        1.01500    0.19050E-07    0.19050E-07    0.23874E-10    0.20544E-11    0.27353E-12    0.40144E-13    0.20144E-14    0.43326E-15
        1.02500    0.20578E-07    0.20578E-07    0.26044E-10    0.22419E-11    0.29963E-12    0.44498E-13    0.22438E-14    0.49532E-15
        1.03500    0.22222E-07    0.22222E-07    0.28400E-10    0.24462E-11    0.32805E-12    0.49269E-13    0.24990E-14    0.56414E-15
        1.04500    0.23988E-07    0.23988E-07    0.30959E-10    0.26687E-11    0.35897E-12    0.54494E-13    0.27825E-14    0.64039E-15
        1.05500    0.25886E-07    0.25886E-07    0.33735E-10    0.29112E-11    0.39263E-12    0.60213E-13    0.30971E-14    0.72484E-15
        1.06500    0.27924E-07    0.27924E-07    0.36747E-10    0.31753E-11    0.42926E-12    0.66469E-13    0.34458E-14    0.81828E-15
        1.07500    0.30113E-07    0.30113E-07    0.40014E-10    0.34628E-11    0.46911E-12    0.73309E-13    0.38320E-14    0.92158E-15
        1.08500    0.32463E-07    0.32463E-07    0.43555E-10    0.37758E-11    0.51247E-12    0.80783E-13    0.42593E-14    0.10357E-14
