      0.14177694      0.00663350
      0.82230624      0.00779436
      1.44612476      0.01011609
      2.12665406      0.01127695
      2.77882798      0.01301824
      3.54442344      0.00895522
      4.25330813      0.01011609
      4.87712665      0.00837479
      5.55765595      0.00373134
      6.23818526      0.00199005
      6.80529301      0.00199005
      7.34404537      0.00199005
      8.13799622      0.00373134
      8.76181474      0.00605307
      9.44234405      0.00721393
     10.12287335      0.01301824
     10.68998110      0.01766169
     11.28544423      0.01824212
     11.88090737      0.01301824
     12.13610586      0.00082919
     12.41965974     -0.03399668
     12.56143667     -0.05373134
     12.70321361     -0.07868988
     12.95841210     -0.09203980
     13.29867675     -0.10422886
     13.72400756     -0.10713101
     14.03591682     -0.10713101
     14.26275992     -0.10538972
     14.51795841     -0.10306799
     15.14177694     -0.10190713
     15.68052930     -0.10597015
     15.99243856     -0.11061360
     16.55954631     -0.11757877
     17.12665406     -0.12628524
     17.75047259     -0.12918740
     18.31758034     -0.13266998
     18.57277883     -0.13673300
     19.02646503     -0.14311774
     19.39508507     -0.14950249
     19.87712665     -0.15066335
     20.38752363     -0.15008292
     20.75614367     -0.14776119
     21.20982987     -0.14369818
     21.86200378     -0.12976783
     22.48582231     -0.11641791
     23.16635161     -0.10422886
     23.87523629     -0.09087894
     26.99432892     -0.06301824
     27.67485822     -0.05663350
     28.41209830     -0.04966833
     28.78071834     -0.05663350
     29.12098299     -0.06185738
     29.91493384     -0.06127695
