      7.92056075     -0.00434783
      8.62149533     -0.00434783
      9.38084112     -0.00434783
      9.78971963     -0.00797101
     10.37383178     -0.01521739
     10.95794393     -0.02971014
     11.48364486     -0.04057971
     12.00934579     -0.04420290
     12.41822430     -0.04782609
     12.94392523     -0.02608696
     13.11915888      0.00652174
     13.41121495      0.03913043
     13.58644860      0.07536232
     13.87850467      0.09347826
     14.34579439      0.13333333
     14.92990654      0.14782609
     15.68925234      0.15507246
     16.44859813      0.15869565
     16.91588785      0.15144928
     17.38317757      0.14420290
     17.85046729      0.13333333
     18.25934579      0.12608696
     18.90186916      0.11521739
     19.77803738      0.09347826
     20.36214953      0.08260870
     20.77102804      0.07173913
     21.35514019      0.06086957
     22.05607477      0.05362319
     22.81542056      0.05362319
     23.39953271      0.04275362
     24.27570093      0.03550725
     24.91822430      0.03550725
     25.73598131      0.03188406
     26.43691589      0.03188406
     26.90420561      0.02826087
     27.48831776      0.02826087
     28.07242991      0.02463768
     28.94859813      0.02463768
     29.53271028      0.02101449
